run_id,stage,label,pipe,side,time_h,flow_kg_s,outlet_K,replay_K,heat_MW
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,R,4.0,2.0,311.4998407328772,311.49984073287726,0.3200000000002354
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,S,5.0,2.0,352.4884584020516,352.4884584020516,0.3317030505763373
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,R,5.0,2.0,312.94472380690627,312.94472380690627,0.3317030505763373
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,S,6.0,2.0,352.48845840162204,352.48845840162204,0.3317030505745333
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,R,6.0,2.0,312.91446912564527,312.9144691256453,0.3317030505745333
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,S,7.0,2.0,352.4884584018383,352.4884584018383,0.33170305057544136
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,R,7.0,2.0,312.91446912564527,312.9144691256453,0.33170305057544136
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,S,8.0,2.0,352.4884584018382,352.4884584018383,0.3317030505754413
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,R,8.0,2.0,312.91446912564527,312.9144691256453,0.3317030505754413
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,S,9.0,2.0,352.4884584018382,352.4884584018383,0.33170305057544136
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,R,9.0,2.0,312.91446912564527,312.9144691256453,0.33170305057544136
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,S,10.0,2.0,352.4884584018382,352.4884584018383,0.33170305057544136
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,R,10.0,2.0,312.91446912564527,312.9144691256453,0.33170305057544136
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,S,11.0,2.0,352.4884584018382,352.4884584018383,0.33170305057544136
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,R,11.0,2.0,312.91446912564527,312.9144691256453,0.33170305057544136
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,S,12.0,2.0,352.4884584018382,352.4884584018383,0.33170305057544136
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,R,12.0,2.0,312.91446912564527,312.9144691256453,0.33170305057544136
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,S,13.0,2.0,352.4884584018382,352.4884584018383,0.33170305057544136
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,R,13.0,2.0,312.91446912564527,312.9144691256453,0.33170305057544136
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,S,14.0,2.0,352.4884584018382,352.4884584018383,0.33170305057544136
r3-v2-20260917T090750-c52e2f8d/two-source-CF_VT-pg,2,verified final,2,R,14.0,2.0,312.9144691256453,312.9144691256453,0.33170305057544136
