run_id,iteration,mode,cost,diagnostic,step,projected_gradient,accepted,smooth,local_direction,trust_radius,active_changed,elapsed_sec
r3-v3-20260917T115348-b8a7a604/two-source-schpd,16,dispatch,179.43901793504,,,0.030717864405140127,true,true,0.02936162161915945,0.2,false,3.9514968000003137
r3-v3-20260917T115348-b8a7a604/two-source-schpd,17,dispatch,179.36257524981124,,,0.03187229422330651,true,true,0.02929428643154708,0.2,false,4.2509280999947805
r3-v3-20260917T115348-b8a7a604/two-source-schpd,18,dispatch,179.28626039930765,,,0.031083958633919995,true,true,0.02922751607232499,0.2,false,4.615454400016461
r3-v3-20260917T115348-b8a7a604/two-source-schpd,19,dispatch,179.2100691122734,,,0.031152732668956018,true,true,0.029160623735780433,0.2,false,4.911882399988826
r3-v3-20260917T115348-b8a7a604/two-source-schpd,20,dispatch,179.13399327022452,,,0.02785122572717036,true,true,0.02909449009700893,0.2,false,5.221626400016248
r3-v3-20260917T115348-b8a7a604/two-source-schpd,21,dispatch,179.05803123912227,,,0.03139892985630044,true,true,0.02902678162619665,0.2,false,5.531633900012821
r3-v3-20260917T115348-b8a7a604/two-source-schpd,22,dispatch,178.98218259951167,,,0.027400925698003675,true,true,0.02896722657186146,0.2,false,5.898913100012578
r3-v3-20260917T115348-b8a7a604/two-source-schpd,23,dispatch,178.90642930276786,,,0.030888697879749905,true,true,0.02340419428679752,0.2,false,6.20811410000897
r3-v3-20260917T115348-b8a7a604/two-source-schpd,24,dispatch,178.84731009996244,,,0.022708520804444854,true,true,0.0236275895501592,0.2,false,6.518151600001147
r3-v3-20260917T115348-b8a7a604/two-source-schpd,25,dispatch,178.78764704977698,,,0.023495318633609097,true,true,0.02383028495505357,0.2,false,6.827629600011278
r3-v3-20260917T115348-b8a7a604/two-source-schpd,26,dispatch,178.73142088906687,,,0.02678803175721356,true,true,0.024303781191367335,0.2,false,7.175840500014601
r3-v3-20260917T115348-b8a7a604/two-source-schpd,27,dispatch,178.68613943868593,,,0.021619210260456656,true,true,0.023841469473143917,0.2,false,7.475901199999498
r3-v3-20260917T115348-b8a7a604/two-source-schpd,28,dispatch,178.64712880781875,,,0.02118902530913569,true,true,0.023882883575545577,0.2,false,7.776698300003773
r3-v3-20260917T115348-b8a7a604/two-source-schpd,29,dispatch,178.60894778480989,,,0.02634161663498169,true,true,0.024057468812962668,0.2,false,8.142313899996225
r3-v3-20260917T115348-b8a7a604/two-source-schpd,30,dispatch,178.5701489529228,,,0.025505282979608745,true,true,0.024232079757297242,0.2,false,8.441635600000154
r3-v3-20260917T115348-b8a7a604/two-source-schpd,31,dispatch,178.53071498191343,,,0.026460100198154146,true,true,0.024406250048013334,0.2,false,8.738888499996392
r3-v3-20260917T115348-b8a7a604/two-source-schpd,32,dispatch,178.49062869359454,,,0.02632678210035677,true,true,0.024577560662251585,0.2,false,9.096380400005728
r3-v3-20260917T115348-b8a7a604/two-source-schpd,33,dispatch,178.44987623666873,,,0.02117934505977781,true,true,0.024749096160238793,0.2,false,9.412618400005158
r3-v3-20260917T115348-b8a7a604/two-source-schpd,34,dispatch,178.4084377627263,,,0.02636536013859736,true,true,0.02492084189614374,0.2,false,9.726723600004334
r3-v3-20260917T115348-b8a7a604/two-source-schpd,35,dispatch,178.36629183099052,,,0.026291734438688708,true,true,0.02509185561949323,0.2,false,10.084645800001454
r3-v3-20260917T115348-b8a7a604/two-source-schpd,36,dispatch,178.3234176884493,,,0.021155946075630427,true,true,0.025261162038002993,0.2,false,10.391833300003782
r3-v3-20260917T115348-b8a7a604/two-source-schpd,37,dispatch,178.27979569493593,,,0.02635391775195195,true,true,0.025426136102552732,0.2,false,10.691793000005418
r3-v3-20260917T115348-b8a7a604/two-source-schpd,38,dispatch,178.2354088161525,,,0.02551945477320061,true,true,0.02558830731770101,0.2,false,11.044803700002376
r3-v3-20260917T115348-b8a7a604/two-source-schpd,39,dispatch,178.1902369507224,,,0.026362949532015456,true,true,0.02574716918845965,0.2,false,11.346423899987713
r3-v3-20260917T115348-b8a7a604/two-source-schpd,40,dispatch,178.14425924534117,,,0.021689612022410154,true,true,0.02590187580425507,0.2,false,11.656715299992356
r3-v3-20260917T115348-b8a7a604/two-source-schpd,41,dispatch,178.09745512570723,,,0.02255527972029736,true,true,0.02605204987472831,0.2,false,12.024690499994904
r3-v3-20260917T115348-b8a7a604/two-source-schpd,42,dispatch,178.04980346551378,,,0.022778143659796468,true,true,0.018631026860944644,0.2,false,12.337383900012355
r3-v3-20260917T115348-b8a7a604/two-source-schpd,43,dispatch,178.01551820595319,,,0.013973980307185774,true,true,0.01864684252137394,0.2,false,12.737395700009074
r3-v3-20260917T115348-b8a7a604/two-source-schpd,44,dispatch,177.9996133542848,,,0.32437858082342275,true,true,0.018707941035657427,0.2,false,13.201445599988801
r3-v3-20260917T115348-b8a7a604/two-source-schpd,45,dispatch,177.9837630045497,,,0.9999999993292453,true,true,0.01876675430566266,0.2,false,13.590056399989408
r3-v3-20260917T115348-b8a7a604/two-source-schpd,46,dispatch,177.96780037924475,,,0.9999999993313914,true,true,0.01882569603910511,0.2,false,13.92975040001329
r3-v3-20260917T115348-b8a7a604/two-source-schpd,47,dispatch,177.95172619039295,,,0.9999999989556952,true,true,0.018884614755339868,0.2,false,14.285995100013679
r3-v3-20260917T115348-b8a7a604/two-source-schpd,48,dispatch,177.93554005422175,,,0.9999999987943684,true,true,0.018943476828439998,0.2,false,14.679166599991731
r3-v3-20260917T115348-b8a7a604/two-source-schpd,49,dispatch,177.91924093101733,,,0.999999998747073,true,true,0.01899478188121151,0.2,false,15.038721399992937
r3-v3-20260917T115348-b8a7a604/two-source-schpd,50,dispatch,177.902833727325,,,0.9219929684034757,true,true,0.019063108518672323,0.2,false,15.418465700000525
r3-v3-20260917T115348-b8a7a604/two-source-schpd,51,dispatch,177.886305673705,,,0.9999999985736093,true,true,0.01912268195560074,0.2,false,15.752823499991791
r3-v3-20260917T115348-b8a7a604/two-source-schpd,52,dispatch,177.8696608538313,,,0.9939882374327167,true,true,0.01918259845707837,0.2,false,16.130020999989938
r3-v3-20260917T115348-b8a7a604/two-source-schpd,53,dispatch,177.852898790569,,,0.9924157420307177,true,true,0.019242863265208854,0.2,false,16.453045900008874
r3-v3-20260917T115348-b8a7a604/two-source-schpd,54,dispatch,177.83601833564416,,,0.9999999985925339,true,true,0.019294677366531232,0.2,false,16.817082599998685
r3-v3-20260917T115348-b8a7a604/two-source-schpd,55,dispatch,177.81902567256162,,,0.9591939323505752,true,true,0.019363019477054877,0.2,false,17.17105979999178
r3-v3-20260917T115348-b8a7a604/two-source-schpd,56,dispatch,177.8019076704374,,,0.9827556982684518,true,true,0.01942388779538362,0.2,false,17.555566099996213
r3-v3-20260917T115348-b8a7a604/two-source-schpd,57,dispatch,177.7846674660442,,,0.8435009841717777,true,true,0.01948444169698149,0.2,false,17.89527179999277
r3-v3-20260917T115348-b8a7a604/two-source-schpd,58,dispatch,177.76730543514066,,,0.9479356022264053,true,true,0.019545066040492998,0.2,false,18.23113500000909
r3-v3-20260917T115348-b8a7a604/two-source-schpd,59,dispatch,177.74982049101956,,,0.987978024625509,true,true,0.01960590421998276,0.2,false,18.602871999988565
r3-v3-20260917T115348-b8a7a604/two-source-schpd,60,dispatch,177.73221162788164,,,0.9925695324850884,true,true,0.019667094391170536,0.2,false,18.936985200009076
r3-v3-20260917T115348-b8a7a604/two-source-schpd,61,dispatch,177.71447764631188,,,0.9880236011430309,true,true,0.01972867033861192,0.2,false,19.380870699998923
r3-v3-20260917T115348-b8a7a604/two-source-schpd,62,dispatch,177.6966173116303,,,0.9909359627557278,true,true,0.019790570129270435,0.2,false,19.703251900005853
r3-v3-20260917T115348-b8a7a604/two-source-schpd,63,dispatch,177.67862943409753,,,0.9984086527267693,true,true,0.01985271070423167,0.2,false,20.445185599994147
r3-v3-20260917T115348-b8a7a604/two-source-schpd,64,dispatch,177.66051286165415,,,0.9967306801709903,true,true,0.019915032430006363,0.2,false,20.77919609998935
r3-v3-20260917T115348-b8a7a604/two-source-schpd,65,dispatch,177.64226652827602,,,0.9884146681095055,true,true,0.019977416596873354,0.2,false,21.1175729999959
r3-v3-20260917T115348-b8a7a604/two-source-schpd,66,dispatch,177.6238894444558,,,0.9755877462062607,true,true,0.02003988420154812,0.2,false,21.454716700012796
r3-v3-20260917T115348-b8a7a604/two-source-schpd,67,dispatch,177.60538059079323,,,0.9718243764558738,true,true,0.02010248845846263,0.2,false,21.808104199997615
r3-v3-20260917T115348-b8a7a604/two-source-schpd,68,dispatch,177.58673888933163,,,0.9321184648966456,true,true,0.020165233231715263,0.2,false,22.184321900014766
r3-v3-20260917T115348-b8a7a604/two-source-schpd,69,dispatch,177.56796321032826,,,0.9680692145538842,true,true,0.020228097520792687,0.2,false,22.627050500013866
r3-v3-20260917T115348-b8a7a604/two-source-schpd,70,dispatch,177.5490525318028,,,0.9510417859511637,true,true,0.020291103935949906,0.2,false,22.977010700007668
r3-v3-20260917T115348-b8a7a604/two-source-schpd,71,dispatch,177.53000568709513,,,0.9673059529211314,true,true,0.02035416490467057,0.2,false,23.315838000009535
r3-v3-20260917T115348-b8a7a604/two-source-schpd,72,dispatch,177.51082168429951,,,0.945161212021052,true,true,0.02041712258337114,0.2,false,23.648772999993525
r3-v3-20260917T115348-b8a7a604/two-source-schpd,73,dispatch,177.49149959141582,,,0.94601946948335,true,true,0.020480470387287397,0.2,false,24.078653600008693
r3-v3-20260917T115348-b8a7a604/two-source-schpd,74,dispatch,177.4720380647192,,,0.9382055464966511,true,true,0.020543918126243454,0.2,false,24.419514300010633
r3-v3-20260917T115348-b8a7a604/two-source-schpd,75,dispatch,177.45243598624614,,,0.9325467805875289,true,true,0.020610276715569142,0.2,false,24.76298980001593
r3-v3-20260917T115348-b8a7a604/two-source-schpd,76,dispatch,177.4326894800493,,,0.9052282974252848,true,true,0.020672067875391775,0.2,false,25.19123369999579
r3-v3-20260917T115348-b8a7a604/two-source-schpd,77,dispatch,177.41280219119176,,,0.787806229206722,true,true,0.012499995783556983,0.2,false,25.546193999995012
r3-v3-20260917T115348-b8a7a604/two-source-schpd,78,dispatch,177.40037860932824,,,0.42400744905460575,true,true,0.006846818695969148,0.025,false,26.297833999997238
r3-v3-20260917T115348-b8a7a604/two-source-schpd,79,dispatch,177.39315950817473,,,,true,true,0.004580378669380991,0.05,false,26.688892100006342
r3-v3-20260917T115348-b8a7a604/two-source-schpd,80,dispatch,177.3922388785454,,,,true,true,0.004581132369899876,0.1,false,26.823813499999233
r3-v3-20260917T115348-b8a7a604/two-source-schpd,81,dispatch,177.3913258339076,,,,true,true,0.004584844048636683,0.2,false,26.959094599995296
r3-v3-20260917T115348-b8a7a604/two-source-schpd,82,dispatch,177.39041555639878,,,0.9999999993714851,true,true,0.004587544889396611,0.2,false,27.090640300011728
r3-v3-20260917T115348-b8a7a604/two-source-schpd,83,dispatch,177.38950168021222,,,0.9999999993636459,true,true,0.004590283543443263,0.2,false,27.487926500005415
r3-v3-20260917T115348-b8a7a604/two-source-schpd,84,dispatch,177.3885869786519,,,0.999999999847074,true,true,0.00459303079657758,0.2,false,27.815109599992866
r3-v3-20260917T115348-b8a7a604/two-source-schpd,85,dispatch,177.3876714548682,,,0.9999999994184645,true,true,0.004595782799103887,0.2,false,28.141313000000082
r3-v3-20260917T115348-b8a7a604/two-source-schpd,86,dispatch,177.38675507983118,,,0.999999999344482,true,true,0.0045985377013835205,0.2,false,28.553640700003598
r3-v3-20260917T115348-b8a7a604/two-source-schpd,87,dispatch,177.3858379096139,,,,true,true,0.004601296935803134,0.2,false,28.879587600007653
r3-v3-20260917T115348-b8a7a604/two-source-schpd,88,dispatch,177.3849198824331,,,0.999999999388984,true,true,0.004604061779932778,0.2,false,28.986703600006877
r3-v3-20260917T115348-b8a7a604/two-source-schpd,89,dispatch,177.38400101654236,,,0.9999999993314692,true,true,0.004606835840178292,0.2,false,29.373023599997396
r3-v3-20260917T115348-b8a7a604/two-source-schpd,90,dispatch,177.38308132377944,,,0.999999999326769,true,true,0.0046096285272021476,0.2,false,29.696907400008058
r3-v3-20260917T115348-b8a7a604/two-source-schpd,91,dispatch,177.38216076623087,,,0.9999999993269602,true,true,0.004612440306942744,0.2,false,30.07494640001096
r3-v3-20260917T115348-b8a7a604/two-source-schpd,92,dispatch,177.38123935415493,,,0.9999999995975752,true,true,0.004615261381502478,0.2,false,30.405078500014497
r3-v3-20260917T115348-b8a7a604/two-source-schpd,93,dispatch,177.38031706147217,,,0.9999999993223497,true,true,0.004618057906252915,0.2,false,30.730343100003665
r3-v3-20260917T115348-b8a7a604/two-source-schpd,94,dispatch,177.37939397864437,,,0.9999999995066502,true,true,0.004620615320693133,0.2,false,31.114790899999207
r3-v3-20260917T115348-b8a7a604/two-source-schpd,95,dispatch,177.37847007710133,,,0.9999999996891505,true,true,0.0046229255287464355,0.2,false,31.444723799999338
r3-v3-20260917T115348-b8a7a604/two-source-schpd,96,dispatch,177.37754519923925,,,0.9999999996797126,true,true,0.004625355414422216,0.2,false,31.82123249999131
r3-v3-20260917T115348-b8a7a604/two-source-schpd,97,dispatch,177.3766203717857,,,0.5764700681265147,true,true,0.0018630097938192591,0.2,false,32.15164319999167
r3-v3-20260917T115348-b8a7a604/two-source-schpd,98,dispatch,177.37624732723242,,,0.999999999670204,false,true,1.703203578173884e-8,0.2,false,32.51635140000144
